,MSFT_Open,MSFT_Close,MSFT_Volume,AAPL_Open,AAPL_Close,AAPL_Volume,GOOGL_Open,GOOGL_Close,GOOGL_Volume,MSFT_SO_K,MSFT_SO_D,MSFT_SO_B/S_Decision,AAPL_SO_K,AAPL_SO_D,AAPL_SO_B/S_Decision,GOOGL_SO_K,GOOGL_SO_D,GOOGL_SO_B/S_Decision,MSFT_MACD,MSFT_signal_MACD,MSFT_signal_MACD_diff,MSFT_MACD_B/S_Decision,AAPL_MACD,AAPL_signal_MACD,AAPL_signal_MACD_diff,AAPL_MACD_B/S_Decision,GOOGL_MACD,GOOGL_signal_MACD,GOOGL_signal_MACD_diff,GOOGL_MACD_B/S_Decision,MSFT_Final_BorS_Decision,AAPL_Final_BorS_Decision,GOOGL_Final_BorS_Decision,Cash Balance,MSFT_owned_shares,AAPL_owned_shares,GOOGL_owned_shares,Portfolio Value,NS Portfolio Value,SP_500_Value_per_unit,SP_500_Total_Value,Strategy_Portfolio_DReturns,NS_Portfolio_DReturns,SP_500_DReturns,Maximum Value,Drawdown,Drawdown (%),Maximum Drawdown
2015-09-16,38.74139332985,39.03215026855469,23372200,26.311954195354176,26.348169326782227,148694000,33.27750015258789,33.2760009765625,26252000,56.32360207002638,46.29402116887218,NA,99.32760745778809,85.23584773541673,Sell,65.03618749029607,55.64319096661086,NA,-0.36802315737119784,-0.5277845021100736,0.1597613447388757,NA,-0.08345042374312683,-0.34216229875442655,0.2587118750112997,NA,0.06990712207753802,0.0003965869558586274,0.06951053512167939,NA,NA,NA,NA,-14.951092510833405,21245,12157,0,1149552.7269611359,1092204.322511673,1995.31005859375,969720.6884765625,0.005552763669226968,0.0027618894152701134,0.008705414349693852,1227209.1394615173,-77656.41250038147,-0.0632788739940904,-184212.04377746582
2015-09-17,39.02333097530221,38.98808670043945,32768200,26.17840809898528,25.784576416015625,256450400,33.3745002746582,33.583499908447266,47752000,61.5635861322006,50.31263827612279,NA,81.26387447236583,88.02707655030812,Sell,72.57570003947046,60.699733795997346,NA,-0.29542419420973687,-0.4813124405300062,0.18588824632026935,NA,-0.06811693485801484,-0.28735322597514423,0.2192362911171294,NA,0.1375641764990405,0.027830104864495008,0.1097340716345455,NA,NA,NA,NA,-14.951092510833405,21245,12157,0,1141764.9974403381,1088142.8032608032,1990.199951171875,967237.1762695312,-0.006774573569482745,-0.0037186441832877115,-0.002561059320011938,1227209.1394615173,-85444.1420211792,-0.06962476017630616,-184212.04377746582
2015-09-18,38.32727255898195,38.30965042114258,63143700,25.397533784944862,25.678194046020508,297141200,33.25299835205078,33.04600143432617,72544000,57.99603585085723,53.05891715355665,NA,77.72729088503044,87.77485333650881,Sell,72.3026984685414,64.66787671640438,NA,-0.28929828017574977,-0.44290960845915495,0.15361132828340518,NA,-0.0638135991800226,-0.2426453006161199,0.1788317014360973,NA,0.14612678614156493,0.051489441119908996,0.09463734502165594,NA,NA,NA,NA,-14.951092510833405,21245,12157,0,1126058.3282146454,1074377.8779697418,1958.030029296875,951602.5942382812,-0.013756481641059803,-0.012649925404838891,-0.016164165744279924,1227209.1394615173,-101150.81124687195,-0.08242345008223745,-184212.04377746582
2015-09-21,38.43299314564174,38.86472702026367,26177200,25.7279905780935,26.076553344726562,200888000,33.2755012512207,33.3489990234375,39094000,95.0386774931242,64.50788560145972,NA,90.97037766464375,88.6042926113835,Sell,92.07767035334933,73.2842944659295,NA,-0.2369223136360361,-0.4017121494945312,0.1647898358584951,NA,-0.027936869630341477,-0.19970361441896423,0.17176674478862275,NA,0.17534086876904098,0.07625972664973539,0.09908114211930559,NA,NA,NA,NA,-14.951092510833405,21245,12157,0,1142693.7845573425,1088096.2801475525,1966.969970703125,955947.4057617188,0.014773174644578502,0.012768693826546773,0.004565783605198437,1227209.1394615173,-84515.3549041748,-0.06886793146053247,-184212.04377746582
2015-09-22,38.221541096828645,38.67970657348633,28085900,25.662357621467073,25.666885375976562,201384800,32.87350082397461,32.65999984741211,54362000,89.55588991016512,72.09555829127471,NA,77.35134459925166,85.32809901581595,Sell,68.80066396372943,74.15858406307734,NA,-0.20794650866965725,-0.36295902132955643,0.15501251265989918,NA,-0.032190017836370544,-0.1662008951024455,0.13401087726607497,NA,0.14126831127266115,0.08926144357432055,0.052006867698340606,NA,NA,NA,NA,-14.951092510833405,21245,12157,0,1133782.691669464,1072456.35887146,1942.739990234375,944171.6352539062,-0.007798320957289939,-0.014373655678679098,-0.012318429274285614,1227209.1394615173,-93426.44779205322,-0.07612919818462847,-184212.04377746582
2015-09-23,38.70614095078588,38.65327453613281,17145200,25.718939736723073,25.87511444091797,143026800,32.64500045776367,32.66450119018555,29160000,88.77261839224167,78.58536155571775,Sell,83.50416657521419,82.16341083930118,Sell,68.95273640175992,74.94189384537012,NA,-0.1849834449815262,-0.3273639060599504,0.14238046107842423,NA,-0.01854455306985514,-0.13666962669592744,0.1181250736260723,NA,0.11332247378280158,0.09407364961601676,0.01924882416678482,NA,NA,NA,NA,-14.951092510833405,21245,12157,0,1135752.5837783813,1075082.00888443,1938.760009765625,942237.3647460938,0.0017374512094698868,0.002448258142394577,-0.002048642890328245,1227209.1394615173,-91456.55568313599,-0.07452401774262037,-184212.04377746582
2015-09-24,38.2832043324832,38.68850326538086,27905600,25.63292652213055,26.029020309448242,200878000,32.44850158691406,32.74549865722656,38692000,84.2731995838076,83.12728424603917,Sell,83.7739292505845,82.6654217949449,Sell,60.75854510962231,72.57846285940047,NA,-0.1620740982205362,-0.2943059444920676,0.1322318462715314,NA,0.004635063288887409,-0.10840868869896447,0.11304375198785188,NA,0.09659749906003157,0.09457841950481972,0.002019079555211842,NA,NA,NA,NA,-14.951092510833405,21245,12157,0,1138372.0517749786,1078447.9471302032,1932.239990234375,939068.6352539062,0.002306372033848092,0.00313086649944605,-0.003362984329369434,1227209.1394615173,-88837.0876865387,-0.07238952581914375,-184212.04377746582
2015-09-25,39.19073048973777,38.714942932128906,29384600,26.354954369508366,25.96338653564453,224607600,32.92900085449219,32.00749969482422,48480000,85.48319518445842,88.62471611275939,Sell,80.43699822636748,83.20736326321233,Sell,26.199941587167753,63.35791148312575,NA,-0.14016903434275463,-0.263478562462205,0.1233095281194504,NA,0.017507167502547105,-0.08322551745866216,0.10073268496120927,NA,0.02352134808490547,0.08036700522083688,-0.05684565713593141,Sell,NA,NA,NA,-14.951092510833405,21245,12157,0,1138135.8527069092,1068550.3788833618,1931.3399658203125,938631.2233886719,-0.00020748846363649598,-0.009177604049578236,-0.00046579328582951884,1227209.1394615173,-89073.28675460815,-0.07258199429128462,-184212.04377746582
2015-09-28,38.61803003611637,38.142242431640625,27613800,25.768733982280636,25.449596405029297,208436000,31.952499389648438,31.212499618530273,47646000,59.27389789320057,81.47176019277467,Sell,54.31504717241861,75.8762971647673,Sell,0.0,44.94237741245588,NA,-0.16709508935674933,-0.2442018678411139,0.07710677848436456,NA,-0.0135934697295923,-0.0692991079128482,0.0557056381832559,NA,-0.09741890560948008,0.04480982305477349,-0.14222872866425357,NA,NA,NA,NA,-14.951092510833405,21245,12157,0,1119722.6839561462,1046982.2756290436,1881.77001953125,914540.2294921875,-0.01617835753699315,-0.020184451459234865,-0.02566609046896018,1227209.1394615173,-107486.4555053711,-0.08758609437388536,-184212.04377746582
2015-09-29,38.21273063074372,38.27440643310547,32763600,25.537866729269954,24.684566497802734,293461600,31.274999618530273,31.13050079345703,42130000,65.32230470032052,76.62504315080575,Sell,15.419644943789718,63.4899572336749,NA,0.0,31.18224461971,NA,-0.17574378659437428,-0.23051025159176597,0.054766464997391684,NA,-0.09883318130299301,-0.07520592259087716,-0.02362725871211585,Sell,-0.19760369548289702,-0.0036728806527606163,-0.1939308148301364,NA,NA,NA,NA,-14.951092510833405,21245,12157,0,1113230.0395851135,1036806.303691864,1884.0899658203125,915667.7233886719,-0.005798439617292761,-0.009719335440579124,0.001232853252514099,1227209.1394615173,-113979.09987640381,-0.09287667131163665,-184212.04377746582
2015-09-30,38.66208431921748,38.99689483642578,34958900,24.93580381606291,24.965229034423828,265892000,31.59149932861328,31.918500900268555,52954000,98.38655614756674,78.54783070187077,Sell,29.688998532801534,52.72692362519236,NA,32.12394582599189,23.81648650455639,Buy,-0.12288265069978621,-0.20898473141337004,0.08610208071358383,NA,-0.14210109279040495,-0.08858495663078272,-0.053516136159622224,NA,-0.21098375087473187,-0.04513505469715487,-0.165848696177577,NA,NA,NA,NA,-14.951092510833405,21245,12157,0,1131991.3201713562,1056404.6382923126,1920.030029296875,933134.5942382812,0.016853013230971436,0.01890259977265063,0.019075555906861608,1227209.1394615173,-95217.81929016113,-0.07758890985112889,-184212.04377746582
2015-10-01,39.428626553371046,39.305274963378906,28657900,24.686837316316943,24.802270889282227,255716400,31.89699935913086,32.099998474121094,42506000,100.0,81.69319078510924,Sell,7.075269976049263,37.38719177028533,NA,39.52295272915018,19.569368028461962,Buy,-0.055466734664179285,-0.1782811320635319,0.12281439739935263,NA,-0.1873805781232889,-0.10834408092928396,-0.07903649719400493,NA,-0.20458388808665262,-0.07702482137505443,-0.1275590667115982,NA,NA,NA,NA,-14.951092510833405,21245,12157,0,1136561.773797989,1059045.8256092072,1923.8199462890625,934976.4938964844,0.0040375341623122285,0.002500166338879506,0.001973884228037459,1227209.1394615173,-90647.36566352844,-0.07386464356295723,-184212.04377746582
2015-10-02,39.00570352897034,40.15111541748047,41839000,24.44691236936071,24.983335494995117,232079200,31.90049934387207,32.8494987487793,48788000,100.0,84.59655174821756,Sell,17.959154191608185,24.891622963333464,Buy,70.0773981049361,28.34485933201563,NA,0.06545855468992556,-0.12953319471284042,0.19499174940276598,NA,-0.2062766669953362,-0.1279305981424944,-0.07834606885284179,NA,-0.1374491145553236,-0.08910968001110826,-0.04833943454421534,NA,NA,NA,NA,-14.951092510833405,21245,12157,0,1156732.8566570282,1077849.232629776,1951.3599853515625,948360.9528808594,0.017747458452376685,0.017755045689125337,0.014315289284541954,1227209.1394615173,-70476.28280448914,-0.057428094803313776,-184212.04377746582
2015-10-05,40.30970688269377,41.08506393432617,34369300,24.87016586277766,25.073871612548828,208258800,33.08000183105469,33.58399963378906,37960000,100.0,92.74177216957744,Sell,23.401325602752557,18.70887864940025,Buy,100.0,48.34485933201563,NA,0.2339576396622931,-0.05683502783781372,0.2907926675001068,NA,-0.21150830938943344,-0.14464614039188223,-0.06686216899755121,NA,-0.02469161039688572,-0.07622606608826377,0.051534455691378045,Buy,NA,NA,NA,-14.951092510833405,21245,12157,0,1177675.2404785156,1095981.7243652344,1987.050048828125,965706.3237304688,0.018104771296988176,0.016822846077663378,0.018289840800508328,1227209.1394615173,-49533.89898300171,-0.04036304602876125,-184212.04377746582
2015-10-06,40.820733602724,41.19078826904297,27017200,25.039925362382128,25.193836212158203,192787200,33.467498779296875,33.582000732421875,42774000,100.0,99.67731122951334,Sell,30.61245782251232,21.747441225144776,Buy,99.91852853833356,68.32856503968235,NA,0.37174025841107294,0.02888002941196361,0.34286022899910934,NA,-0.2036269977989953,-0.15644231187330485,-0.047184685925690445,NA,0.06377309287056931,-0.04822623429649715,0.11199932716706647,NA,NA,NA,NA,-14.951092510833405,21245,12157,0,1181379.7636070251,1098437.5675621033,1979.9200439453125,962241.1413574219,0.003145623683999954,0.0022407702083639958,-0.0035882361830883447,1227209.1394615173,-45829.37585449219,-0.03734438929830778,-184212.04377746582
2015-10-07,41.49917714256667,41.2348518371582,27711500,25.291157170027372,25.073871612548828,187062400,33.869998931884766,33.5,44354000,100.0,100.0,Sell,23.401325602752557,20.489906639134976,Buy,96.57633285134568,81.21904244475311,Sell,0.4789682898341425,0.1188976814963994,0.3600706083377431,NA,-0.20470147104827063,-0.166094143708298,-0.03860732733997263,NA,0.12581491771175024,-0.013418003894847675,0.13923292160659792,NA,NA,NA,NA,-14.951092510833405,21245,12157,0,1180857.4844741821,1096169.496269226,1995.8299560546875,969973.3586425781,-0.0004420924997465825,-0.0020648158437542863,0.008035633639867479,1227209.1394615173,-46351.654987335205,-0.03776997212363793,-184212.04377746582
2015-10-08,41.02337845588583,41.80754470825195,33772700,24.940327651902916,24.78415298461914,247918400,33.47249984741211,33.349998474121094,39308000,100.0,100.0,Sell,5.986193644398634,20.27209137280485,Buy,90.4625526688123,91.40696243268553,Sell,0.6032054290724105,0.21575923101160163,0.3874461980608088,NA,-0.22632197202088733,-0.17813970937081589,-0.048182262650071445,NA,0.16102346311308224,0.02147028950673831,0.13955317360634392,NA,NA,NA,NA,-14.951092510833405,21245,12157,0,1189502.2351608276,1095150.7725830078,2013.4300537109375,978527.0061035156,0.007320740055684949,-0.00092934869076855,0.008818435459823082,1227209.1394615173,-37706.9043006897,-0.03072573621578061,-184212.04377746582
2015-10-09,41.80756138023522,41.507991790771484,28600600,24.897332352190862,25.377172470092773,211064400,33.3745002746582,33.5620002746582,32124000,92.2906626165958,98.45813252331916,Sell,41.63289219187647,25.00683897285851,NA,99.1033474820032,97.21215230809895,Sell,0.6697721239008416,0.3065618095894497,0.36321031431139195,NA,-0.19337554548563318,-0.18118687659377936,-0.012188668891853827,NA,0.20368530513004401,0.05791329263139945,0.14577201249864458,NA,NA,NA,NA,-14.951092510833405,21245,12157,0,1190347.571313858,1103266.1357250214,2014.8900146484375,979236.5471191406,0.000710663778547671,0.00741027020678886,0.000725111326717931,1227209.1394615173,-36861.5681476593,-0.03003690810503062,-184212.04377746582
2015-10-12,41.39344582826914,41.411067962646484,19769100,25.51523647186764,25.259471893310547,121868800,33.45949935913086,33.82149887084961,26684000,89.79621690132272,96.4173759035837,Sell,34.55785151919212,27.238144156146422,NA,100.0,97.21215230809895,Sell,0.7065609711792362,0.386561641907407,0.3199993292718292,NA,-0.17474832802342277,-0.17989916687970806,0.005150838856285284,Buy,0.2554893678864616,0.09742850768241189,0.1580608602040497,NA,NA,NA,NA,-14.951092510833405,21245,12157,0,1186857.5386734009,1104136.5358009338,2017.4599609375,980485.541015625,-0.002931944185516344,0.0007889302931793907,0.0012754772073804155,1227209.1394615173,-40351.600788116455,-0.03288078575247752,-184212.04377746582
2015-10-13,41.023398710072264,41.31415557861328,19987800,25.082925539928677,25.302474975585938,132197200,33.7130012512207,34.15850067138672,42446000,86.53892387574584,93.72516067873286,Sell,37.14278835184766,28.54421026201349,NA,100.0,97.22844660043225,Sell,0.719601262814308,0.4531695660887872,0.2664316967255208,NA,-0.15473247498093556,-0.17486582849995358,0.020133353519018016,NA,0.32004837130956787,0.14195248040784308,0.17809589090172478,NA,NA,NA,NA,-14.951092510833405,21245,12157,0,1185321.4235458374,1108128.7994537354,2003.68994140625,973793.3115234375,-0.0012942708602419195,0.0036157336736488688,-0.006825423947869114,1227209.1394615173,-41887.71591567993,-0.034132499969858184,-184212.04377746582
2015-10-14,41.102688352445334,41.129119873046875,24697800,25.18930930569349,24.944862365722656,177849600,34.186500549316406,34.02050018310547,31292000,81.49061703493933,90.02328408572075,Sell,15.646515104785905,26.993248162420162,NA,95.4425200183428,97.00168403383167,Sell,0.7068567482631138,0.5039070025236526,0.20294974573946123,NA,-0.1658147074298384,-0.17305560428593056,0.007240896856092166,NA,0.3559729262504234,0.18475656957635916,0.17121635667406426,NA,NA,NA,NA,-14.951092510833405,21245,12157,0,1177042.8434829712,1100082.5717163086,1994.239990234375,969200.6352539062,-0.006984249080811522,-0.007261094325310635,-0.0047162741982138545,1227209.1394615173,-50166.29597854614,-0.04087835916912942,-184212.04377746582
2015-10-15,41.419891357421875,41.419891357421875,27189400,25.107827443314807,25.318323135375977,150694000,34.26250076293945,34.6510009765625,47156000,89.42370037789968,87.90802416130069,Sell,45.528924283572806,34.90179429025499,NA,100.0,98.90917350006922,Sell,0.7120118282285546,0.5455279676646331,0.1664838605639215,NA,-0.14281599957638136,-0.16700768334402072,0.02419168376763936,NA,0.43035863314651834,0.23387698229039103,0.19648165085612732,NA,NA,NA,NA,-14.951092510833405,21245,12157,0,1187760.4462451935,1115380.368883133,2023.8599853515625,983595.9528808594,0.009105533262075749,0.013906044473513735,0.01485277361914017,1227209.1394615173,-39448.69321632385,-0.03214504516616736,-184212.04377746582
2015-10-16,41.42869725339791,41.86042785644531,26450300,25.300209658134897,25.132719039916992,156930400,34.77000045776367,34.76599884033203,36316000,100.0,89.44989163798152,Sell,32.195170744941784,33.01425000086805,NA,100.0,99.08850400366856,Sell,0.7430791263773742,0.5850381994071814,0.15804092697019279,NA,-0.13797556087223484,-0.16120125884966355,0.02322569797742871,NA,0.4929072800108756,0.28568304183448795,0.20722423817638763,NA,NA,NA,NA,-14.951092510833405,21245,12157,0,1194863.2551784515,1117979.3023662567,2033.1099853515625,988091.4528808594,0.005980001233170995,0.0023300871663414213,0.004570474275370051,1227209.1394615173,-32345.884283065796,-0.02635727134273033,-184212.04377746582
2015-10-19,41.78112985699796,41.95734786987305,29387600,25.07839900274727,25.288894653320312,119036800,34.70000076293945,34.997501373291016,30172000,100.0,91.49064825771697,Sell,43.41478921680127,34.785637540389885,NA,100.0,99.08850400366856,Sell,0.7666829749853292,0.621367154522811,0.14531582046251823,NA,-0.12015236981120125,-0.1529914810419711,0.03283911123076985,NA,0.5547628916647369,0.33949901180053776,0.21526387986419915,NA,NA,NA,NA,-14.951092510833405,21245,12157,0,1198820.947795868,1123769.874130249,2033.6600341796875,988358.7766113281,0.0033122556914058077,0.005179498181886011,0.00027054553471672627,1227209.1394615173,-28388.191665649414,-0.023132317673339498,-184212.04377746582
2015-10-20,41.79874407164974,42.08950424194336,30802200,25.200619085765585,25.75062370300293,195871200,34.894500732421875,34.0,52434000,100.0,94.18286348256781,Sell,79.29295866961941,43.21567160394424,NA,74.20477828493526,93.92945966065561,Sell,0.7869812795016102,0.6544899795185709,0.13249129998303932,NA,-0.06798598687062452,-0.1359903822077018,0.06800439533707728,NA,0.5173304221091968,0.37506529386226956,0.14226512824692722,NA,NA,NA,NA,-14.951092510833405,21245,12157,0,1207241.8499774933,1118559.5693531036,2030.77001953125,986954.2294921875,0.00702432018485144,-0.004636451730099966,-0.0014210903493528937,1227209.1394615173,-19967.289484024048,-0.016270486294443196,-184212.04377746582
