,META_Open,META_Close,META_Volume,AAPL_Open,AAPL_Close,AAPL_Volume,AMZN_Open,AMZN_Close,AMZN_Volume,NFLX_Open,NFLX_Close,NFLX_Volume,GOOGL_Open,GOOGL_Close,GOOGL_Volume,META_SO_K,META_SO_D,META_SO_B/S_Decision,AAPL_SO_K,AAPL_SO_D,AAPL_SO_B/S_Decision,AMZN_SO_K,AMZN_SO_D,AMZN_SO_B/S_Decision,NFLX_SO_K,NFLX_SO_D,NFLX_SO_B/S_Decision,GOOGL_SO_K,GOOGL_SO_D,GOOGL_SO_B/S_Decision,META_MACD,META_signal_MACD,META_signal_MACD_diff,META_MACD_B/S_Decision,AAPL_MACD,AAPL_signal_MACD,AAPL_signal_MACD_diff,AAPL_MACD_B/S_Decision,AMZN_MACD,AMZN_signal_MACD,AMZN_signal_MACD_diff,AMZN_MACD_B/S_Decision,NFLX_MACD,NFLX_signal_MACD,NFLX_signal_MACD_diff,NFLX_MACD_B/S_Decision,GOOGL_MACD,GOOGL_signal_MACD,GOOGL_signal_MACD_diff,GOOGL_MACD_B/S_Decision,META_Final_BorS_Decision,AAPL_Final_BorS_Decision,AMZN_Final_BorS_Decision,NFLX_Final_BorS_Decision,GOOGL_Final_BorS_Decision,Cash Balance,META_owned_shares,AAPL_owned_shares,AMZN_owned_shares,NFLX_owned_shares,GOOGL_owned_shares,Portfolio Value,NS Portfolio Value,SP_500,SP_500_Value,Strategy_Portfolio_DReturns,NS_Portfolio_DReturns,SP_500_DReturns
2015-08-06,97.0770021566167,95.0191879272461,42271300,26.24857474380441,26.058448791503906,211612000,26.96500015258789,26.472999572753906,76410000,126.29000091552734,126.44999694824219,24716700,33.699501037597656,33.50749969482422,40660000,73.86098549853996,71.36562418114919,NA,5.800898767048576,4.082183278248733,Buy,92.64275003141121,97.18351436953301,Sell,100.0,95.74045592621987,Sell,80.98342254479753,78.25216671114524,Sell,2.120389513702108,2.517253721082031,-0.39686420737992334,NA,-0.6123117024230531,-0.3632477639935513,-0.2490639384295018,NA,1.1987028162840154,1.1456613766883306,0.05304143959568486,NA,6.290174092721969,5.016492460311589,1.27368163241038,NA,1.238530312450557,1.344429396577133,-0.10589908412657612,NA,NA,NA,NA,NA,NA,-20.46402437251527,2930,13830,19309,3235,0,1559027.4562911987,1556403.8042526245,2083.56005859375,1012610.1884765625,-0.0009651164931973044,0.0014374013292617338,-0.00775298528243118
2015-08-07,95.27890753934471,94.20005798339844,23199100,25.933968747498298,26.146726608276367,154681600,26.45800018310547,26.131000518798828,79384000,126.41999816894531,123.5199966430664,17360700,33.388999938964844,33.21950149536133,27544000,60.823839507337915,70.40636437902576,NA,8.048690581012636,3.6419054871607828,Buy,84.60963196937145,94.21938999506952,Sell,89.9731104398802,95.08019719538963,Sell,75.45121939549627,78.67675460579314,Sell,1.927612833017406,2.3993255434691063,-0.47171271045170027,NA,-0.641287925331202,-0.41885579626108144,-0.2224321290701206,NA,1.116211017079845,1.1397713047666336,-0.02356028768678864,Sell,6.498175424292029,5.312829053107677,1.1853463711843517,NA,1.1665871296889065,1.3088609431994878,-0.14227381351058122,NA,NA,NA,Sell,NA,NA,-20.46402437251527,2930,13830,19309,3235,0,1541766.077041626,1536564.285522461,2077.570068359375,1009699.0532226562,-0.011071889195996665,-0.012747025338768259,-0.0028748824444340126
2015-08-10,95.57859388535104,94.05021667480469,21624200,26.375326036928776,27.097349166870117,219806400,26.426000595092773,26.200000762939453,52318000,126.08999633789062,123.02999877929688,13424600,33.35449981689453,33.15700149536133,34458000,51.320426471839056,67.34234388514633,NA,32.254110283272375,10.092727543815258,Buy,84.02506720452143,91.34758740127167,Sell,87.9237351490143,95.5793691177789,Sell,71.47552063960694,77.39181555265506,Sell,1.7426567214476307,2.267991779064811,-0.5253350576171805,NA,-0.5808488311938582,-0.4512544032476368,-0.1295944279462214,NA,1.0443646295769113,1.1206899697286892,-0.07632534015177783,NA,6.5479980006426075,5.559862842614663,0.9881351580279443,NA,1.0919411929988527,1.2654769931593608,-0.17353580016050807,NA,NA,NA,NA,NA,NA,-60.00167900734232,4265,18666,0,4247,3824,1556224.0722007751,1542239.6113204956,2104.179931640625,1022631.4467773438,0.009377554334890625,0.0036935166667009245,0.012808166466444781
2015-08-11,93.63065886193762,93.5207748413086,22491000,26.665033996155156,25.68724822998047,388331200,26.1825008392334,26.37299919128418,53532000,120.01000213623047,122.73999786376953,11596800,34.979000091552734,34.51499938964844,109880000,45.23542497678501,63.18691606192732,NA,0.0,10.092727543815258,Buy,87.40435585859359,89.73636101277955,Sell,86.89972060575023,92.95931323892894,Sell,91.94190418927445,80.63581908332102,Sell,1.5356540749936016,2.1215242382505695,-0.5858701632569678,NA,-0.6393635890866349,-0.4888762404154365,-0.15048734867119845,NA,0.9899735780442569,1.0945466913918027,-0.10457311334754582,NA,6.489277746679861,5.745745823427703,0.7435319232521573,NA,1.1293444513415238,1.2382504847957936,-0.10890603345426975,NA,NA,NA,NA,NA,NA,-60.00167900734232,4265,18666,0,4247,3824,1531606.4087524414,1540794.253950119,2084.070068359375,1012858.0532226562,-0.01581884247139298,-0.0009371808114427838,-0.00955710249815489
2015-08-12,92.60174555616992,94.09017181396484,27050500,25.46996972566713,26.083349227905273,404870000,26.1875,26.295499801635742,79246000,121.47000122070312,120.51000213623047,13822500,34.7244987487793,34.57350158691406,58498000,51.332622978675204,56.514659886635435,NA,9.730552109064874,11.166850348079691,Buy,85.36005667204675,86.80837234718891,Sell,79.02544182195977,88.7644016033209,Sell,92.95352803486328,82.5611189608077,Sell,1.4013941637672218,1.9774982233539,-0.5761040595866782,NA,-0.6463244897198912,-0.5203658902763274,-0.1259585994435638,NA,0.9298954686601739,1.061616446845477,-0.13172097818530304,NA,6.191428569478802,5.8348823726379235,0.3565461968408785,NA,1.1504458181857018,1.2206895514737752,-0.07024373328807343,NA,NA,NA,NA,NA,NA,-60.00167900734232,4265,18666,0,4247,3824,1532181.42861557,1535801.0920505524,2086.050048828125,1013820.3237304688,0.0003754357907115313,-0.0032406415631196506,0.0009500546545004873
2015-08-13,93.95032402939096,93.33097839355469,17451800,26.264416801043414,26.06297492980957,194143200,26.368499755859375,26.482999801635742,57904000,120.98999786376953,123.7300033569336,15284400,34.459999084472656,34.32550048828125,36354000,34.21758750449488,48.585980287826416,NA,9.230040445765564,11.85267868382309,Buy,88.05459735196891,85.89074181130044,Sell,86.41361614688073,86.04712483269705,Sell,86.60059824954305,83.68455410175679,Sell,1.219672032673742,1.8259329852178685,-0.6062609525441265,NA,-0.6460379656798487,-0.5455003053570316,-0.10053766032281708,NA,0.8871858904400511,1.0267303355643917,-0.1395444451243406,NA,6.144379555722338,5.896781809254807,0.2475977464675312,NA,1.134084171028114,1.203368475384643,-0.06928430435652899,NA,NA,NA,NA,NA,NA,-60.00167900734232,4265,18666,0,4247,3824,1541290.1510124207,1547342.114320755,2083.389892578125,1012527.4877929688,0.00594493721613687,0.007514659502418697,-0.0012752120935421996
2015-08-14,93.44085884734172,94.3199234008789,15929700,25.875114786672533,26.24631118774414,171718000,26.412500381469727,26.576000213623047,39896000,124.95999908447266,123.38999938964844,8667700,34.20199966430664,34.46849822998047,27598000,19.959595150802166,40.41313141651926,NA,13.733848870030025,12.989710341626568,Buy,89.9872402834132,86.96626347410879,Sell,84.71529434719696,84.9955616141604,Sell,77.14601145174514,84.02351251300658,Sell,1.1422879472711145,1.6892039776285177,-0.5469160303574032,NA,-0.6238261104208753,-0.5611654663698004,-0.06266064405107497,NA,0.8510324259481692,0.9915907536411473,-0.14055832769297816,NA,6.010373549768204,5.919500157357486,0.09087339241071746,NA,1.1197484078233586,1.1866444618723861,-0.06689605404902754,NA,NA,NA,NA,NA,NA,-60.00167900734232,4265,18666,0,4247,3824,1548032.982574463,1552215.4328651428,2091.5400390625,1016488.458984375,0.004374797021581722,0.0031494770931941307,0.003911964108786803
2015-08-17,94.31992285325656,93.8304443359375,18313500,26.26441884229544,26.517919540405273,163538800,26.56450080871582,26.76099967956543,51634000,123.13999938964844,125.36000061035156,9233800,34.402000427246094,34.705501556396484,24680000,10.08057872555345,32.16516186726214,NA,20.406135086607915,10.620115302293673,Buy,96.73534928506626,89.50831989021775,Sell,94.55546193476448,86.32190697131043,Sell,96.9442987378993,89.11726813266505,Sell,1.0295951008518358,1.5572822022731814,-0.5276871014213456,NA,-0.5776477670806699,-0.5644619265119742,-0.01318584056869565,NA,0.8277664789604984,0.9588258987050176,-0.13105941974451918,NA,5.994039898324402,5.93440810555087,0.05963179277353259,NA,1.114662267159673,1.1722480229298435,-0.057585755770170444,NA,NA,NA,NA,NA,NA,-60.00167900734232,4265,18666,0,4247,3824,1560288.0917778015,1565313.6098270416,2102.43994140625,1021785.8115234375,0.007916568536516344,0.008438375681989907,0.00521142418513576
2015-08-18,93.98028886494707,95.06912994384766,22278800,26.35268849661774,26.368532180786133,138242800,26.75200080871582,26.750999450683594,41426000,125.26000213623047,124.05000305175781,9382000,34.55350112915039,34.436500549316406,27710000,35.08061722102715,30.134200316110572,NA,18.055533089350345,14.231221920163742,Buy,96.37057723455058,91.30156416540915,Sell,88.01201648894596,86.54436614794959,Sell,83.68650719790332,87.46618873439083,Sell,1.0283822343355382,1.4515022086856528,-0.4231199743501146,NA,-0.5468022131845345,-0.5609299838464863,0.01412777066195181,Buy,0.7993071976324551,0.9269221584905051,-0.12761496085805002,NA,5.80843350122764,5.909213184686224,-0.10077968345858412,Sell,1.0765159254235002,1.1531016034285748,-0.07658567800507465,NA,NA,Buy,NA,Sell,NA,-60.00167900734232,4265,18666,0,4247,3824,1556190.4019584656,1559791.0521507263,2096.919921875,1019103.08203125,-0.002626239244489126,-0.0035280838559408334,-0.002625530186397551
2015-08-19,94.5296971852143,95.20897674560547,23251300,26.277997200304963,26.031288146972656,193146000,26.687000274658203,26.645999908447266,46480000,123.5,122.05999755859375,10115300,34.50550079345703,34.70199966430664,50194000,52.077356622407265,30.28314704485698,NA,13.613190551913231,15.007749608733414,Buy,92.54057506386816,92.73766784377344,Sell,78.07192744375988,86.3536632723096,Sell,97.37161709678517,88.3498065467752,Sell,1.026868397355173,1.366575446419557,-0.33970704906438387,NA,-0.5433067623942271,-0.5574053395560344,0.01409857716180729,NA,0.7595250941043652,0.8934427456132772,-0.133917651508912,NA,5.438075532523612,5.814985654253702,-0.37691012173008964,NA,1.0555406192713264,1.1335894065971253,-0.0780487873257989,NA,NA,NA,NA,NA,NA,-11.769802693743259,4265,38624,0,0,3824,1544199.2059249878,1549990.8500938416,2079.610107421875,1010690.5122070312,-0.0077054812948254,-0.006283022359547252,-0.008254876246131082
2015-08-20,93.44085696870411,90.4640121459961,44598200,25.8207986597265,25.497133255004883,274006400,26.519500732421875,25.788999557495117,88160000,119.80000305175781,112.48999786376953,28045300,34.45500183105469,33.9739990234375,57798000,0.0,23.439629543958006,Buy,0.0,13.1617415195803,Buy,61.28031302353799,87.38281097808725,Sell,30.269723150490783,75.12488467303162,Sell,62.81131336325097,83.59194956951679,Sell,0.6354644442267414,1.2203532459809938,-0.5848888017542524,NA,-0.5769872779446139,-0.5613217272337504,-0.015665550710863507,Sell,0.6513365223855558,0.845021500967733,-0.19368497858217715,NA,4.322517883011415,5.5164921000052445,-1.1939742169938299,NA,0.9690038967263988,1.10067230462298,-0.1316684078965813,NA,NA,NA,NA,NA,NA,-11.769802693743259,4265,38624,0,0,3824,1500546.858909607,1478234.6328296661,2035.72998046875,989364.7705078125,-0.028268598279218016,-0.046294607003538824,-0.021100170073477753
2015-08-21,87.42723211424983,85.96878051757812,62778700,24.99465903763343,23.937654495239258,513102000,25.368000030517578,24.723499298095703,134130000,106.19999694824219,103.95999908447266,33228300,33.551998138427734,32.201499938964844,91880000,0.0,19.447710513797574,Buy,0.0,10.414971745574295,Buy,0.0,69.3853629214046,NA,0.0,58.18182580359222,NA,0.0,68.16274727916775,NA,-0.037026810710386826,0.9688772346427177,-1.0059040453531045,NA,-0.7212026566853993,-0.5932979131240802,-0.1279047435613191,NA,0.47415358627331017,0.7708479180288484,-0.2966943317555383,NA,2.7187902734153653,4.9569517346872685,-2.238161461271903,NA,0.7487657524187199,1.030290994182128,-0.2815252417634082,NA,NA,NA,NA,NA,NA,-11.769802693743259,4265,38624,0,0,3824,1414363.3518981934,1392596.6903076172,1970.8900146484375,957852.5471191406,-0.0574347322109221,-0.05793257756254777,-0.031850965718637325
2015-08-24,76.94835615858449,82.00299072265625,83710700,21.47281669477073,23.340116500854492,648825200,23.179000854492188,23.168500900268555,201952000,88.75,96.87999725341797,59951900,30.030000686645508,30.905500411987305,129788000,0.0,17.431594768686885,Buy,0.0,6.3337447282527135,Buy,0.0,50.038293064391354,NA,0.0,39.270733416639324,NA,0.0,48.773887531587896,NA,-0.8798447654758519,0.5991328346190038,-1.4789776000948556,NA,-0.8736399283940806,-0.6493663161780803,-0.22427361221600028,NA,0.20588613067467776,0.6578555605580143,-0.45196942988333655,NA,0.8665386922127851,4.138869126192372,-3.2723304339795867,NA,0.4642969790578775,0.917092191157278,-0.45279521209940055,NA,NA,NA,NA,NA,NA,-11.769802693743259,4265,38624,0,0,3824,1369414.0487365723,1319250.4392681122,1893.2099609375,920100.041015625,-0.031780590964334166,-0.05266869550243092,-0.03941369286646568
2015-08-25,86.85783566258348,82.91202545166016,52021200,25.14856969044145,23.48044776916504,414406400,24.374500274658203,23.318500518798828,113586000,107.75,101.5199966430664,37620700,32.32350158691406,30.62350082397461,71430000,6.107376942882347,11.636946713057922,Buy,3.1465802419873916,3.351954158780123,Buy,4.073863412673251,31.578950300015883,NA,15.691577401201663,24.806645599090466,Buy,0.0,32.03658609200723,NA,-1.4576299110214137,0.1877802854909203,-1.645410196512334,NA,-0.9719203115667767,-0.7138771152558196,-0.25804319631095707,NA,0.005324576562212968,0.5273493637588541,-0.5220247871966411,NA,-0.2243882499222849,3.2662176509694407,-3.4906059008917256,NA,0.21363575667947288,0.776400904261717,-0.5627651475822442,NA,NA,NA,NA,NA,NA,-11.769802693743259,4265,38624,0,0,3824,1377632.87033844,1341375.9668960571,1867.6099853515625,907658.4528808594,0.006001706795289774,0.016771286913665584,-0.01352199497897244
2015-08-26,85.85889640500253,87.09758758544922,45124300,24.23868373284027,24.827167510986328,387098400,24.201000213623047,25.03849983215332,127172000,107.1500015258789,110.12999725341797,36164600,32.154998779296875,32.98699951171875,87740000,34.228200992053424,8.067115586987153,Buy,34.01365619220757,7.4320472868389915,Buy,50.787597361828574,23.22835475960797,Buy,44.808928429983084,18.154045796335105,Buy,57.90049641519449,24.14236195568909,Buy,-1.5598084171036106,-0.16173745502798592,-1.3980709620756246,NA,-0.9304139621514729,-0.7571844846349504,-0.1732294775165225,NA,-0.014663300683519509,0.4189468308703794,-0.43361013155389894,NA,-0.3897083040465219,2.5350324599662484,-2.9247407640127703,NA,0.2033553694317689,0.6617917972957275,-0.45843642786395855,NA,NA,NA,NA,NA,NA,-11.769802693743259,4265,38624,0,0,3824,1456538.0151290894,1437655.1244602203,1940.510009765625,943087.8647460938,0.05727588713186327,0.0717764146221831,0.03903385877450183
2015-08-27,89.00556578237678,89.63490295410156,42431400,25.402056527457983,25.558229446411133,338464400,25.68549919128418,25.918500900268555,122290000,114.94000244140625,117.66000366210938,37056100,33.5994987487793,33.39799880981445,58974000,53.24047709019687,18.715211005026525,Buy,52.41010877442197,17.914069041723383,Buy,74.68768583961692,25.909829322823754,NA,70.27394867484098,26.154890901205146,NA,67.96907124006609,25.173913531052115,NA,-1.419680283718776,-0.41332602076614394,-1.006354262952632,NA,-0.8289734033773719,-0.7715422683834348,-0.05743113499393715,NA,0.04004330007825985,0.3431661247119555,-0.30312282463369566,NA,0.08589282921666097,2.045204533816331,-1.9593117045996702,NA,0.22576976366492119,0.5745873905695662,-0.348817626904645,NA,NA,NA,NA,NA,NA,-11.769802693743259,4265,38624,0,0,3824,1497167.8626861572,1494981.130083084,1987.6600341796875,966002.7766113281,0.027894807505911112,0.03987465745262608,0.024297748621125326
2015-08-28,89.78473647246382,90.91354370117188,33215900,25.388489913657818,25.641990661621094,212657600,25.875,25.90049934387207,54934000,116.3499984741211,117.62999725341797,20240200,33.28799819946289,32.984500885009766,38836000,62.160318060131246,31.14727461705278,NA,57.67468066966658,29.4490051756567,NA,74.19877871642973,40.7495850661097,NA,70.17247282431313,40.18938546606777,NA,57.839285580783354,36.74177064720878,NA,-1.1917147602610214,-0.5690037686651195,-0.6227109915959019,NA,-0.7333683854221995,-0.7639074917911878,0.030539106368988267,Buy,0.0810122414744825,0.29073534806446094,-0.20972310658997845,NA,0.45514229043361354,1.7271920851397877,-1.2720497947061742,NA,0.20777243450516636,0.5012243993566863,-0.2934519648515199,NA,NA,NA,NA,NA,NA,-11.769802693743259,4265,38624,0,0,3824,1504275.2425842285,1495454.2129001617,1988.8699951171875,966590.8176269531,0.004747216444600522,0.0003164473501089393,0.0006087363616984476
2015-08-31,90.50397078571993,89.33521270751953,32850700,25.356801363647698,25.522029876708984,224917200,25.82200050354004,25.644500732421875,60046000,115.23999786376953,115.02999877929688,17005600,32.71699905395508,32.39099884033203,38936000,51.14982782387474,41.37724018182772,NA,58.07235190915958,41.063475557488616,NA,67.24607185556778,54.19879943722326,NA,61.37978259450503,52.46534198496878,NA,43.29979664919744,45.40172997704828,NA,-1.1254352441081465,-0.6802900637537249,-0.44514518035442163,NA,-0.6596762159013387,-0.743061236613218,0.08338502071187925,NA,0.09176565685185878,0.2509414098219405,-0.15917575297008174,NA,0.5318462089451259,1.4881229099008555,-0.9562767009557296,NA,0.14395929345693048,0.42977137817673516,-0.2858120847198047,NA,NA,NA,NA,NA,NA,-11.769802693743259,4265,38624,0,0,3824,1490640.7437210083,1472156.252204895,1972.1800537109375,958479.5061035156,-0.009063832520302073,-0.015579186908093012,-0.008391670369217175
2015-09-01,86.75794822931582,87.1375503540039,36097400,24.931281819628666,24.381277084350586,307383600,24.957000732421875,24.82699966430664,77290000,109.3499984741211,105.79000091552734,35977100,31.690500259399414,31.47800064086914,51458000,35.81886113609632,47.31953702047052,NA,27.710836034016424,45.97632671589442,NA,45.043430783225276,62.39271291133366,NA,30.13190312500726,55.353407129729895,NA,20.933357755365993,49.58840152812147,NA,-1.235993471971284,-0.7914307453972368,-0.44456272657404716,NA,-0.6854227307280993,-0.7315335354361943,0.04611080470809492,NA,0.03393117449899208,0.20753936275735085,-0.17360818825835878,NA,-0.1512129005439533,1.1602557478118938,-1.311468648355847,NA,0.01949091582999074,0.3477152857073863,-0.32822436987739556,NA,NA,NA,NA,NA,NA,-11.769802693743259,4265,38624,0,0,3824,1433715.9728164673,1402476.0716400146,1913.8499755859375,930131.0881347656,-0.03818812221812928,-0.047332054909605015,-0.029576446640986798
2015-09-02,88.71586639127247,89.79472351074219,27190500,24.949389327721153,25.426963806152344,247555200,25.254499435424805,25.52750015258789,74142000,109.30999755859375,105.44000244140625,39843300,31.899999618530273,32.24549865722656,37630000,54.35539068279675,51.34497495861918,NA,55.54213674797144,50.28202282704719,NA,64.06843456477009,65.04888035192195,NA,28.94827621349817,52.18127668643291,NA,39.735363601701565,45.95537496542289,NA,-1.0965595414465241,-0.8524565046070943,-0.2441030368394298,NA,-0.6143668117651302,-0.7081001907019815,0.0937333789368513,NA,0.04411295890594502,0.1748540819870697,-0.13074112308112468,NA,-0.7125700537710458,0.785690587495306,-1.4982606412663517,NA,-0.017024249562368254,0.2747673786534354,-0.2917916282158037,NA,NA,NA,NA,NA,NA,-11.769802693743259,4265,38624,0,0,3824,1488372.332687378,1430951.6670265198,1948.8599853515625,947145.9528808594,0.038122167086930725,0.020303801228641616,0.01829297500443139
